,utteranceID,Group_x,Start_x,End_x,CPS_CONST_SharesU_Situation,CPS_CONST_SharesU_CorrectSolutions,CPS_CONST_SharesU_IncorrectSolutions,CPS_CONST_EstablishesCG_Confirms,CPS_CONST_EstablishesCG_Interrupts,CPS_NEG_Responds_Reasons,CPS_NEG_Responds_QuestionsOthers,CPS_NEG_Responds_Responds,CPS_NEG_MonitorsE_Results,CPS_NEG_MonitorsE_Strategizes,CPS_NEG_MonitorsE_Save,CPS_NEG_MonitorsE_GivingUp,CPS_MAINTAIN_Initiative_Suggestions,CPS_MAINTAIN_Initiative_Compliments,CPS_MAINTAIN_Initiative_Criticizes,CPS_MAINTAIN_FulfillsR_Support,CPS_MAINTAIN_FulfillsR_Apologizes,CPS_MAINTAIN_FulfillsR_InitiatesOffTopic,CPS_MAINTAIN_FulfillsR_JoinsOffTopic,Utterance,Start_y,End_y,Group_y,Participant,Transcript
1269,Group_07_8,Group_07,44.08,49.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,44.08,49.58,7,4,The scale is not perfect so as long as one side doesn't drop down you can assume that the weights are equal
1270,Group_07_9,Group_07,50.58,56.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,50.58,56.08,7,4,Uh you will place the blocks onto these onto the worksheet once you have determined their weight
1271,Group_07_10,Group_07,56.84,59.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,56.84,59.08,7,4,And you will also enter the weight into this survey here
1272,Group_07_11,Group_07,59.47,62.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,59.47,62.31,7,4,You guys are going to be group number seven and you can go ahead and get started
1273,Group_07_12,Group_07,63.87,66.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,63.87,66.17,7,3,Do I just type in the group number now or
1274,Group_07_13,Group_07,65.91,66.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,65.91,66.01,7,4,Yeah
1275,Group_07_14,Group_07,74.0,74.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,74.0,74.25,7,3,Okay
1276,Group_07_15,Group_07,78.34,80.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,78.34,80.09,7,2,Let's start with the smallest block
1277,Group_07_16,Group_07,93.75,94.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,93.75,94.25,7,3,Yeah.
1278,Group_07_17,Group_07,94.5,95.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,94.5,95.75,7,1,Yeah almost
1279,Group_07_18,Group_07,98.5,101.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,98.5,101.75,7,3,I think so as well or I think it's the other way around uh
1280,Group_07_19,Group_07,105.34,105.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,105.34,105.84,7,3,Yeah
1281,Group_07_20,Group_07,107.08,107.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,107.08,107.34,7,1,Okay
1282,Group_07_21,Group_07,107.31,109.09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,107.31,109.09,7,2,It seems to be ten
1283,Group_07_22,Group_07,110.32,111.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,110.32,111.14,7,3,Yeah uh
1284,Group_07_23,Group_07,112.42,114.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,112.42,114.67,7,2,Is that blue or purple this is blue I guess
1285,Group_07_24,Group_07,114.41,115.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,114.41,115.17,7,3,This is blue
1286,Group_07_25,Group_07,116.42,118.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,116.42,118.12,7,3,And this was ten
1287,Group_07_26,Group_07,118.63,119.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,118.63,119.11,7,3,Okay
1288,Group_07_27,Group_07,119.25,123.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,119.25,123.5,7,2,and we can now we have twenty so we can try to put one of them
1289,Group_07_28,Group_07,123.53,123.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,123.53,123.75,7,3,Sure
1290,Group_07_29,Group_07,125.75,127.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,125.75,127.5,7,3,Oh that's the heaviest
1291,Group_07_30,Group_07,128.54,129.82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,128.54,129.82,7,2,Oh this seems to heavy
1292,Group_07_31,Group_07,130.34,130.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,130.34,130.53,7,1,Oh
1293,Group_07_32,Group_07,130.82,131.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,130.82,131.31,7,3,Okay
1294,Group_07_33,Group_07,136.92,138.42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,136.92,138.42,7,1,Think it should be
1295,Group_07_34,Group_07,139.87,142.15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,139.87,142.15,7,3,Yeah they should be twenty as well
1296,Group_07_35,Group_07,145.93,146.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,145.93,146.25,7,3,Okay
1297,Group_07_36,Group_07,147.5,149.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,147.5,149.0,7,3,Should I put this as twenty
1298,Group_07_37,Group_07,148.95,149.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37,148.95,149.25,7,1,Yeah
1299,Group_07_38,Group_07,149.74,150.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,149.74,150.25,7,1,Green
1300,Group_07_39,Group_07,151.5,151.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,151.5,151.75,7,3,Okay
1301,Group_07_40,Group_07,152.57,153.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,152.57,153.59,7,1,Now it's forty
1302,Group_07_41,Group_07,154.52,155.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,154.52,155.09,7,3,And
1303,Group_07_42,Group_07,155.75,156.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,155.75,156.25,7,1,This is
1304,Group_07_43,Group_07,157.59,158.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,157.59,158.81,7,2,You can try I'm always
1305,Group_07_44,Group_07,159.06,160.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,159.06,160.01,7,1,No no no that's silly
1306,Group_07_45,Group_07,160.86,161.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,160.86,161.59,7,2,I think that's heavier
1307,Group_07_46,Group_07,162.17,163.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46,162.17,163.67,7,1,This one or this one
1308,Group_07_47,Group_07,163.58,164.92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47,163.58,164.92,7,2,eh that one is lighter yeah
1309,Group_07_48,Group_07,179.32,181.84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,179.32,181.84,7,3,Yeah I think it's yeah thirty
1310,Group_07_49,Group_07,180.82,181.31,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49,180.82,181.31,7,1,Thirty
1311,Group_07_50,Group_07,184.42,184.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,184.42,184.62,7,3,Yup
1312,Group_07_51,Group_07,186.92,187.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,186.92,187.13,7,3,Okay
1313,Group_07_52,Group_07,189.61,190.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,189.61,190.17,7,3,Ummm
1314,Group_07_53,Group_07,192.91,194.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,192.91,194.92,7,2,So is twenty and there is thirty
1315,Group_07_54,Group_07,202.58,204.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,202.58,204.82,7,2,so is twenty plus
1316,Group_07_55,Group_07,205.32,205.84,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,205.32,205.84,7,1,Thirty
1317,Group_07_56,Group_07,207.51,211.07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,207.51,211.07,7,2,So it's not exactly aligning but it could be
1318,Group_07_57,Group_07,209.84,211.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,209.84,211.02,7,3,No no no no
1319,Group_07_58,Group_07,212.15,212.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,212.15,212.86,7,3,So if we
1320,Group_07_59,Group_07,212.92,213.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,212.92,213.95,7,2,Fifty I guess
1321,Group_07_60,Group_07,217.42,217.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,217.42,217.92,7,3,No
1322,Group_07_61,Group_07,226.5,228.62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61,226.5,228.62,7,3,Yeah I think fifty seems right
1323,Group_07_62,Group_07,227.54,229.59,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62,227.54,229.59,7,2,Fifty and the purple is
1324,Group_07_63,Group_07,230.35,232.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,230.35,232.05,7,2,Thirty thirty plus twenty
1325,Group_07_64,Group_07,233.54,233.85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64,233.54,233.85,7,3,Yup
1326,Group_07_65,Group_07,234.84,235.34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65,234.84,235.34,7,1,Yeah
1327,Group_07_66,Group_07,236.42,244.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,236.42,244.67,7,3,Fifty oh purple is thirty yellow
1328,Group_07_67,Group_07,239.45,242.67,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,67,239.45,242.67,7,1,I'm sorry It purple is thirty
1329,Group_07_68,Group_07,243.0,246.17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,68,243.0,246.17,7,2,Uh it's not exactly aligning should I
1330,Group_07_69,Group_07,246.75,251.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69,246.75,251.0,7,2,So this seem it's little more yeah so should I put something here
1331,Group_07_70,Group_07,248.75,249.25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,248.75,249.25,7,3,On the left
1332,Group_07_71,Group_07,250.0,252.09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71,250.0,252.09,7,1,Do you want to put ten it is
1333,Group_07_72,Group_07,252.81,254.33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72,252.81,254.33,7,3,We can try it yeah
1334,Group_07_73,Group_07,256.03,256.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,256.03,256.33,7,2,No
1335,Group_07_74,Group_07,256.53,256.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,256.53,256.88,7,3,No
1336,Group_07_75,Group_07,257.09,259.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75,257.09,259.34,7,1,I should we should keep ten see
1337,Group_07_76,Group_07,260.24,262.17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76,260.24,262.17,7,2,But then that'll even this is
1338,Group_07_77,Group_07,263.17,264.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,263.17,264.67,7,2,This is ten ok we know that this is ten
1339,Group_07_78,Group_07,265.14,273.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78,265.14,273.75,7,3,Yeah no it's still on the left
1340,Group_07_79,Group_07,267.67,270.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79,267.67,270.0,7,2,Yeah but we put both ten so that they cancel out
1341,Group_07_80,Group_07,269.75,272.25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,269.75,272.25,7,1,Now it's completely now
1342,Group_07_81,Group_07,276.75,277.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,276.75,277.5,7,3,You mean like this
1343,Group_07_82,Group_07,279.04,281.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,82,279.04,281.05,7,2,So this is thirty oops sorry
1344,Group_07_83,Group_07,281.26,284.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,281.26,284.54,7,3,Thirty and then yeah
1345,Group_07_84,Group_07,281.33,282.84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,281.33,282.84,7,2,Thirty plus thirty plus  
1346,Group_07_85,Group_07,284.59,285.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,284.59,285.17,7,2,Fifty
1347,Group_07_86,Group_07,285.41,285.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,86,285.41,285.67,7,3,Yeah
1348,Group_07_87,Group_07,297.75,298.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,297.75,298.75,7,3,So
1349,Group_07_88,Group_07,300.75,304.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,300.75,304.0,7,1,It's okay or we should just us scale it with this one
1350,Group_07_89,Group_07,303.75,307.32,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,303.75,307.32,7,3,Yeah how about we try like twenty and then
1351,Group_07_90,Group_07,313.42,316.42,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90,313.42,316.42,7,1,It's it's two gram I think
1352,Group_07_91,Group_07,316.67,318.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,316.67,318.92,7,1,It has until five but
1353,Group_07_92,Group_07,321.25,322.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,321.25,322.25,7,1,we can
1354,Group_07_93,Group_07,323.17,325.75,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,93,323.17,325.75,7,3,Yeah it's I don't know
1355,Group_07_94,Group_07,323.5,324.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,323.5,324.56,7,2,What does this do
1356,Group_07_95,Group_07,326.75,328.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,326.75,328.5,7,1,It's five gram now
1357,Group_07_96,Group_07,328.84,334.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,328.84,334.82,7,1,It's mmm it's this way plus five so you can
1358,Group_07_97,Group_07,333.07,333.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,333.07,333.33,7,3,Oh
1359,Group_07_98,Group_07,340.08,341.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,340.08,341.85,7,3,Oh ok so it could be
1360,Group_07_99,Group_07,342.16,344.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,342.16,344.42,7,1,So you should add something here
1361,Group_07_100,Group_07,347.25,347.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,347.25,347.5,7,3,Or here
1362,Group_07_101,Group_07,347.42,350.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,347.42,350.0,7,2,So now we're adding three grams where
1363,Group_07_102,Group_07,351.75,353.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,102,351.75,353.25,7,3,So we're adding
1364,Group_07_103,Group_07,356.0,357.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,356.0,357.58,7,2,Where are we adding so wait
1365,Group_07_104,Group_07,358.33,363.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,104,358.33,363.17,7,3,So if you move it there then we're adding like five grams yeah to that one
1366,Group_07_105,Group_07,360.42,362.57,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,105,360.42,362.57,7,1,Going to this one yeah
1367,Group_07_106,Group_07,361.42,361.92,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,361.42,361.92,7,2,There
1368,Group_07_107,Group_07,363.42,369.92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,363.42,369.92,7,2,No so it's divided it's two point five and two point five so it can't be other five that's not how it works
1369,Group_07_108,Group_07,371.42,372.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,371.42,372.67,7,2,So uh
1370,Group_07_109,Group_07,372.58,375.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,372.58,375.42,7,3,So is it to the right right now like the scale
1371,Group_07_110,Group_07,378.21,381.52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,378.21,381.52,7,3,Like the center scale is it to the right okay so
1372,Group_07_111,Group_07,380.0,385.92,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,380.0,385.92,7,2,Yeah are we allowed to ask questions
1373,Group_07_112,Group_07,381.25,383.56,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112,381.25,383.56,7,1,But it doesn't have any
1374,Group_07_113,Group_07,387.15,389.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,387.15,389.14,7,3,I don't are we allowed to ask questions or no
1375,Group_07_114,Group_07,388.65,393.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,388.65,393.42,7,4,To clarify you don't need to use the slider at all they will all be in intervals of ten grams
1376,Group_07_115,Group_07,394.0,395.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,394.0,395.75,7,3,Oh okay so
1377,Group_07_116,Group_07,394.03,397.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,116,394.03,397.25,7,1,Ah yeah because yeah so it's fifty
1378,Group_07_117,Group_07,396.5,399.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,396.5,399.0,7,2,So now we've kind of destructed everything
1379,Group_07_118,Group_07,399.25,399.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,399.25,399.75,7,3,Okay
1380,Group_07_119,Group_07,403.33,406.84,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,119,403.33,406.84,7,3,So if it's an interval of ten it should be forty but
1381,Group_07_120,Group_07,408.33,411.34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,120,408.33,411.34,7,3,It's more balanced with fifty grams
1382,Group_07_121,Group_07,419.25,425.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,121,419.25,425.75,7,3,Oops oh I don't know yeah I think so
1383,Group_07_122,Group_07,422.0,425.44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,422.0,425.44,7,2,Fifty fifty
1384,Group_07_123,Group_07,429.0,432.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,123,429.0,432.0,7,3,Otherwise uh like it wasn't balanced with
1385,Group_07_124,Group_07,431.52,432.33,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,124,431.52,432.33,7,1,It's slightly off
1386,Group_07_125,Group_07,433.33,435.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,433.33,435.05,7,2,It's slightly to the left that's what it
1387,Group_07_126,Group_07,436.02,436.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,126,436.02,436.17,7,3,Yeah
1388,Group_07_127,Group_07,438.41,441.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,438.41,441.62,7,3,But like the scale isn't properly aligned as well so
1389,Group_07_128,Group_07,441.41,444.42,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,441.41,444.42,7,2,It could be forty but can we measure forty
1390,Group_07_129,Group_07,445.5,448.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,445.5,448.5,7,3,So so green
1391,Group_07_130,Group_07,445.67,449.42,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,130,445.67,449.42,7,2,So that is thirty plus ten so that is purple
1392,Group_07_131,Group_07,450.5,452.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,131,450.5,452.75,7,2,Purple plus red I guess
1393,Group_07_132,Group_07,452.33,452.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,452.33,452.84,7,3,Okay
1394,Group_07_133,Group_07,457.21,458.84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,133,457.21,458.84,7,2,No Okay I think it's fifty
1395,Group_07_134,Group_07,457.83,459.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,457.83,459.81,7,3,No Okay
1396,Group_07_135,Group_07,461.12,462.14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,135,461.12,462.14,7,3,Yeah uh
1397,Group_07_136,Group_07,469.42,476.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,469.42,476.25,7,3,Yeah I think so so red ten Yeah
1398,Group_07_137,Group_07,470.13,477.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,470.13,477.0,7,2,That is correct Yellow is fifty Purple was thirty Blue is ten
1399,Group_07_138,Group_07,478.31,478.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,478.31,478.37,7,1,Kay
1400,Group_07_139,Group_07,479.57,482.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,479.57,482.33,7,3,Update your worksheet and
1401,Group_07_140,Group_07,489.67,489.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,489.67,489.92,7,3,And
1402,Group_07_141,Group_07,491.91,492.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,491.91,492.67,7,3,Green was
1403,Group_07_142,Group_07,494.42,496.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,494.42,496.14,7,3,Twenty and purple was thirty
1404,Group_07_143,Group_07,497.71,498.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,497.71,498.0,7,3,Yep
1405,Group_07_144,Group_07,500.25,500.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,500.25,500.75,7,3,We're done
1406,Group_07_145,Group_07,513.63,517.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,513.63,517.17,7,4,Okay you will now determine the weight of this mystery block without using the scale
1407,Group_07_146,Group_07,517.67,520.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,517.67,520.41,7,4,You will have two attempts and you can now begin the survey
1408,Group_07_147,Group_07,520.91,521.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,520.91,521.42,7,3,Okay
1409,Group_07_148,Group_07,523.66,524.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,523.66,524.75,7,2,Without using
1410,Group_07_149,Group_07,525.95,526.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,525.95,526.0,7,3,Like
1411,Group_07_150,Group_07,528.0,529.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,528.0,529.0,7,3,Feels weird to me around
1412,Group_07_151,Group_07,530.0,533.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,530.0,533.5,7,2,Maybe um maybe first you can try don't say it aloud
1413,Group_07_152,Group_07,534.15,537.66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,152,534.15,537.66,7,2,You can try it don't say it aloud so that we don't biased
1414,Group_07_153,Group_07,537.92,539.61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,153,537.92,539.61,7,3,Okay yeah
1415,Group_07_154,Group_07,538.42,538.92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,154,538.42,538.92,7,1,Okay
1416,Group_07_155,Group_07,543.0,543.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,543.0,543.25,7,3,I can start
1417,Group_07_156,Group_07,543.21,546.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,156,543.21,546.0,7,2,Should we turn or something so that we don't biased
1418,Group_07_157,Group_07,546.75,549.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,546.75,549.5,7,2,Should we as well I don't we won't look
1419,Group_07_158,Group_07,558.08,561.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,558.08,561.25,7,2,So is it also in like multiples of ten the weight
1420,Group_07_159,Group_07,561.66,561.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,561.66,561.71,7,4,Yes
1421,Group_07_160,Group_07,593.42,600.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,160,593.42,600.5,7,1,Do you need help Ok you go
1422,Group_07_161,Group_07,594.91,610.14,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,161,594.91,610.14,7,3,I don't know like could somebody else like try Ok I can yeah I think we have like two attempts to tell it to you yeah
1423,Group_07_162,Group_07,600.75,602.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,162,600.75,602.82,7,2,ok you both try not to look so that
1424,Group_07_163,Group_07,610.42,611.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,610.42,611.66,7,4,Oh you'll input it into the survey
1425,Group_07_164,Group_07,611.32,613.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,164,611.32,613.92,7,3,Okay so like we can discuss it amongst ourselves
1426,Group_07_165,Group_07,615.38,618.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,615.38,618.67,7,3,Like we have to input it here so there will be like two tries
1427,Group_07_166,Group_07,619.92,620.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,166,619.92,620.62,7,2,eh okay
